nom,prenom,niveau_etude,region,smoker,revenu_estime_mois,historique_credits,date_creation_compte,score_credit,loyer_mensuel,montant_pret
Kaiser,Steven,bac+2,Occitanie,oui,2950.0,5.0,2024-08-30,381.0,635.04,8579.126158269033
Pham,Anthony,bac,Provence-Alpes-Côte d’Azur,oui,1623.0,0.0,2021-10-18,358.0,820.8900000000001,500.0
Smith,Patrick,bac,Provence-Alpes-Côte d’Azur,oui,2834.0,2.0,2024-08-26,577.0,734.644,7275.274272172118
Barajas,Alexander,doctorat,Normandie,oui,1985.0,2.0,2024-08-20,577.0,939.4,500.0
Price,Jeffrey,master,Hauts-de-France,oui,3389.0,0.0,2025-01-17,806.0,891.9200000000001,500.0
Terrell,Kayla,bac,Provence-Alpes-Côte d’Azur,non,3724.0,3.0,2020-12-13,581.0,658.432,21122.961389310374
Roberts,Aaron,bac,Auvergne-Rhône-Alpes,non,500.0,2.0,2024-06-22,577.0,821.9,2652.4243939331814
Miller,Cristina,master,Normandie,non,4364.0,0.0,2020-12-26,580.0,927.848,30990.60213328678
Mccann,Karen,master,Bretagne,non,2944.0,4.0,2020-10-18,576.0,627.48,16790.505552595772
Ward,Thomas,aucun,Hauts-de-France,non,2026.0,3.0,2022-02-21,736.0,511.742,500.0
Johnson,Molly,doctorat,Île-de-France,oui,3895.0,4.0,2021-04-18,305.0,782.57,26830.76427175912
Velasquez,Sara,bac,Occitanie,oui,2846.0,2.0,2020-11-19,577.0,745.922,500.0
West,Donald,aucun,Occitanie,non,1787.0,4.0,2024-05-30,335.0,1028.93,500.0
Black,Steven,bac+2,Auvergne-Rhône-Alpes,non,2324.0,2.0,2022-05-11,387.0,688.5319999999999,500.0
Hall,Renee,bac,Corse,oui,2303.0,2.0,2021-06-07,378.0,1283.23,500.0
Cohen,Bonnie,aucun,Bretagne,non,3360.0,5.0,2024-09-01,732.0,563.0400000000001,19703.480412800287
Howard,Tina,master,Corse,non,2251.0,4.0,2022-08-09,576.0,659.45,12152.228172828332
Rivera,Nicole,bac+2,Normandie,oui,2394.0,4.0,2021-05-27,726.0,1014.7880000000001,12317.093619693276
Shannon,Rebecca,bac+2,Île-de-France,oui,2753.0,0.0,2022-07-10,484.0,543.38,500.0
Henry,Stacy,bac,Provence-Alpes-Côte d’Azur,oui,2441.0,0.0,2023-07-14,580.0,824.8100000000001,500.0
Campos,Todd,master,Île-de-France,oui,2484.0,2.0,2023-10-31,839.0,809.838,13403.464193304111
Marquez,Matthew,doctorat,Île-de-France,oui,3411.0,1.0,2023-08-23,422.0,893.082,28468.332550649942
Callahan,Jesse,bac,Normandie,oui,4744.0,5.0,2025-03-27,761.0,1067.7759999999998,15944.351571310635
Avery,Jose,master,Hauts-de-France,oui,500.0,1.0,2022-01-18,440.0,837.7660000000002,500.0
Abbott,Adam,doctorat,Hauts-de-France,oui,2270.0,4.0,2021-12-07,576.0,1220.4,9981.382567383063
Quinn,Thomas,bac,Occitanie,non,3577.0,1.0,2024-01-13,553.0,828.86,8908.267124870377
Carr,George,bac,Provence-Alpes-Côte d’Azur,non,3146.0,0.0,2024-12-24,580.0,922.6779999999999,500.0
Thompson,Nicole,master,Île-de-France,non,1765.0,5.0,2024-12-27,557.0,862.46,12869.386140401331
Mayo,Leah,bac+2,Hauts-de-France,non,1414.0,5.0,2022-09-03,651.0,265.2039,7879.098508780672
Martinez,Stephanie,aucun,Auvergne-Rhône-Alpes,oui,2773.0,1.0,2021-11-21,553.0,1045.85,500.0
Schneider,Jennifer,doctorat,Île-de-France,oui,3732.0,0.0,2020-02-07,755.0,817.408,10625.676850883963
Lloyd,Virginia,bac,Provence-Alpes-Côte d’Azur,non,4034.0,5.0,2024-01-30,557.0,496.66,13979.88369121042
Murphy,Tony,master,Provence-Alpes-Côte d’Azur,non,4370.0,5.0,2020-09-29,557.0,889.0780000000001,43423.72961798803
Taylor,Samuel,bac+2,Corse,non,1039.0,4.0,2023-09-29,576.0,782.81,5377.4359066227125
Hays,Michelle,master,Auvergne-Rhône-Alpes,oui,3829.0,1.0,2021-10-13,553.0,605.3019999999999,500.0
Gomez,William,doctorat,Corse,non,5645.0,5.0,2024-03-31,690.0,735.356,23263.81823794237
Bean,Ryan,aucun,Auvergne-Rhône-Alpes,non,3562.0,5.0,2021-07-20,753.0,1086.9720000000002,25932.37750370768
Anderson,Robert,aucun,Île-de-France,oui,2258.0,2.0,2024-07-15,577.0,738.0439999999999,500.0
Fisher,Jessica,master,Corse,oui,2938.0,1.0,2023-04-06,553.0,789.244,500.0
Garcia,Susan,bac+2,Corse,non,2842.0,4.0,2022-01-09,576.0,845.826,14628.460631927765
Stone,Guy,aucun,Île-de-France,oui,3055.0,2.0,2022-03-29,686.0,1026.402,500.0
Williams,Tabitha,master,Bretagne,oui,2490.0,2.0,2022-12-29,577.0,798.15,500.0
Martin,Joanna,doctorat,Île-de-France,oui,3060.0,3.0,2022-01-30,739.0,826.216,8243.367217368506
Brown,Rachel,aucun,Normandie,oui,2997.0,3.0,2025-05-04,805.0,688.184,500.0
Mclaughlin,Kelli,aucun,Occitanie,non,2200.0,0.0,2022-10-12,580.0,949.5260000000001,17015.694884436813
Schroeder,Rebecca,aucun,Occitanie,oui,2232.0,2.0,2023-02-04,569.0,564.1780000000001,500.0
Davis,Eric,doctorat,Bretagne,non,500.0,5.0,2020-09-29,557.0,806.098,500.0
Wagner,Jack,bac+2,Normandie,oui,500.0,5.0,2023-04-25,557.0,548.06,500.0
Wolfe,Andre,aucun,Corse,non,3329.0,0.0,2020-09-19,612.0,633.696,500.0
Oliver,Carolyn,bac,Auvergne-Rhône-Alpes,oui,500.0,1.0,2020-04-22,456.0,650.918,500.0
Collins,Jenna,doctorat,Normandie,oui,1181.0,4.0,2020-06-09,576.0,840.9359999999999,500.0
Ramirez,Victoria,master,Bretagne,non,3401.0,4.0,2020-10-24,465.0,844.3279999999999,32916.89585109401
Barry,Sharon,master,Occitanie,oui,1410.0,4.0,2025-01-04,576.0,922.086,500.0
Stafford,Deborah,bac,Provence-Alpes-Côte d’Azur,non,2371.0,4.0,2022-11-22,825.0,543.26,23746.99647292048
Hughes,Rachel,doctorat,Provence-Alpes-Côte d’Azur,oui,500.0,3.0,2022-07-11,513.0,713.5759999999999,500.0
Porter,Jamie,doctorat,Corse,oui,2564.0,4.0,2022-09-24,576.0,663.52,500.0
King,Timothy,bac+2,Corse,non,2306.0,0.0,2021-07-27,580.0,1007.164,500.0
Ford,Travis,master,Occitanie,non,500.0,0.0,2020-05-23,580.0,656.9540000000001,17036.680201676703
Sweeney,Kenneth,aucun,Normandie,oui,2655.0,1.0,2023-12-24,321.0,680.7280000000001,500.0
Ross,Paul,bac,Normandie,oui,4143.0,3.0,2022-11-16,581.0,695.612,4492.145732725343
Carr,Michael,aucun,Occitanie,oui,1449.0,3.0,2021-07-08,581.0,804.706,500.0
Smith,Amanda,doctorat,Occitanie,non,2670.0,3.0,2024-03-03,801.0,564.33,36896.60980019855
Jones,Rebecca,doctorat,Occitanie,non,2189.0,2.0,2020-04-24,577.0,835.358,1998.9243449274347
Phillips,Cynthia,master,Hauts-de-France,oui,2903.0,1.0,2020-12-21,807.0,1055.61,500.0
Gonzalez,Charles,aucun,Auvergne-Rhône-Alpes,non,2470.0,1.0,2023-12-05,464.0,950.7300000000001,10783.05855056268
Walton,Brooke,bac+2,Occitanie,non,500.0,3.0,2024-03-03,400.0,656.9540000000001,12534.086087338055
Lynn,Elizabeth,doctorat,Normandie,oui,2481.0,5.0,2020-09-19,579.0,792.6560000000001,14225.3372344427
Nichols,Laura,bac+2,Bretagne,non,1767.0,2.0,2020-05-26,577.0,992.53,15635.971719797486
Todd,Aaron,bac,Hauts-de-France,non,943.0,2.0,2022-07-12,360.0,1044.474,5572.693231935993
Padilla,Robert,aucun,Bretagne,non,2779.0,3.0,2020-03-11,411.0,867.7819999999999,500.0
Payne,Gregory,aucun,Île-de-France,non,1621.0,3.0,2024-11-08,385.0,945.82,16177.121288527109
Ferguson,Daniel,aucun,Provence-Alpes-Côte d’Azur,non,2796.0,4.0,2022-06-03,576.0,790.2540000000001,12787.499641856708
Peck,Joseph,bac,Occitanie,oui,1641.0,4.0,2022-02-15,576.0,713.54,500.0
Cox,Katie,bac+2,Bretagne,non,500.0,0.0,2020-04-30,331.0,806.098,3602.0572172903267
Krause,Stacy,aucun,Occitanie,non,3212.0,5.0,2022-09-30,557.0,1208.838,2371.972611770464
Mckee,Kristy,aucun,Île-de-France,non,2613.0,0.0,2022-02-16,670.0,1026.8200000000002,7438.027916673134
Morse,Nicole,doctorat,Hauts-de-France,non,5345.0,1.0,2020-06-04,363.0,734.358,28168.06385337335
Morrow,Steven,aucun,Hauts-de-France,non,1776.0,1.0,2025-01-29,553.0,477.98199999999997,500.0
Hayes,Brenda,doctorat,Normandie,non,4510.0,5.0,2024-09-27,557.0,1105.118,14476.711366790529
Garza,Sean,bac,Provence-Alpes-Côte d’Azur,non,3432.0,1.0,2023-02-21,553.0,864.9620000000001,28433.95647982497
Hill,Glen,doctorat,Provence-Alpes-Côte d’Azur,non,4102.0,1.0,2020-03-26,553.0,923.142,43887.63323854497
Murray,Joseph,aucun,Provence-Alpes-Côte d’Azur,non,2161.0,3.0,2025-03-05,581.0,421.1,500.0
Bullock,Austin,bac+2,Normandie,non,3974.0,4.0,2023-07-11,303.0,653.044,23670.74957331744
Mclaughlin,Arthur,bac+2,Corse,oui,1245.0,4.0,2024-04-10,576.0,760.462,500.0
Nguyen,Michael,aucun,Hauts-de-France,oui,3991.0,1.0,2021-05-17,553.0,752.284,500.0
Benson,Richard,bac,Normandie,oui,3686.0,2.0,2024-04-28,390.0,566.08,7549.507251288014
Johnson,Donald,aucun,Bretagne,oui,2768.0,5.0,2020-12-02,557.0,1002.6780000000001,6847.684831678455
Young,Jean,bac,Hauts-de-France,oui,1326.0,5.0,2020-09-08,557.0,856.0459999999999,500.0
Anderson,William,bac+2,Île-de-France,non,1272.0,1.0,2020-11-18,553.0,770.01,500.0
Thomas,Steven,bac,Hauts-de-France,non,2320.0,5.0,2023-04-22,557.0,752.984,13337.63621486146
Becker,Shawn,bac+2,Bretagne,non,500.0,4.0,2023-06-22,562.0,806.098,12483.11135845582
Burke,Michelle,master,Provence-Alpes-Côte d’Azur,non,2521.0,4.0,2024-09-09,576.0,663.058,27258.509415783898
Young,Diane,bac+2,Provence-Alpes-Côte d’Azur,non,565.0,4.0,2021-12-11,468.0,734.92,500.0
Smith,Thomas,bac,Auvergne-Rhône-Alpes,non,626.0,3.0,2025-06-06,655.0,770.38,500.0
Romero,Jeffrey,master,Normandie,oui,3646.0,1.0,2021-09-03,553.0,543.18,500.0
Lane,Wendy,doctorat,Hauts-de-France,oui,869.0,3.0,2024-06-17,484.0,1053.52,500.0
Morton,William,master,Auvergne-Rhône-Alpes,oui,3370.0,3.0,2022-05-19,844.0,778.9879999999999,26325.54973326867
Curtis,James,bac+2,Hauts-de-France,oui,1974.0,4.0,2020-06-13,576.0,695.816,9046.498896998608
Clark,Ryan,bac,Île-de-France,non,3330.0,5.0,2023-04-30,557.0,633.6960000000001,24341.10694073292
Smith,Diane,doctorat,Corse,non,3155.0,2.0,2021-08-31,510.0,737.7659999999998,500.0
Duke,Kristi,aucun,Auvergne-Rhône-Alpes,oui,3151.0,5.0,2025-03-01,363.0,779.8300000000002,500.0
Simpson,Sally,bac,Auvergne-Rhône-Alpes,non,2542.0,2.0,2021-04-06,421.0,955.692,500.0
Conner,Angela,doctorat,Auvergne-Rhône-Alpes,non,1928.0,4.0,2024-12-16,576.0,979.354,500.0
Lee,Glen,bac+2,Hauts-de-France,non,1311.0,4.0,2023-03-03,576.0,871.0039999999999,500.0
Wood,Kaitlyn,bac,Hauts-de-France,oui,2073.0,5.0,2022-01-14,517.0,758.0060000000001,2957.735052299841
Anderson,Kelly,master,Normandie,non,1726.0,0.0,2025-06-04,580.0,706.24,18950.107921604256
Reed,Sarah,bac+2,Auvergne-Rhône-Alpes,non,1414.0,0.0,2022-04-19,344.0,601.182,13904.822032884444
Hoffman,Courtney,aucun,Corse,oui,3963.0,2.0,2021-12-24,577.0,869.858,500.0
Cruz,Daniel,bac,Hauts-de-France,non,4147.0,1.0,2021-09-19,553.0,968.184,1303.426423485049
Hawkins,Kathryn,master,Hauts-de-France,non,2762.0,5.0,2022-06-29,440.0,817.188,500.0
Williams,Barbara,aucun,Corse,oui,3217.0,3.0,2021-10-19,581.0,844.2139999999999,500.0
Castro,Eric,master,Hauts-de-France,oui,633.0,1.0,2021-04-21,300.0,743.492,3681.716862447288
Stone,James,aucun,Hauts-de-France,non,3344.0,2.0,2021-05-12,791.0,934.3900000000001,500.0
Garrett,Christopher,doctorat,Hauts-de-France,non,3568.0,1.0,2021-03-03,784.0,1006.02,38581.58326076975
Kelly,Christopher,doctorat,Corse,oui,3605.0,1.0,2021-05-27,546.0,698.6139999999999,14852.347077061037
Cook,William,master,Corse,non,1995.0,5.0,2023-10-24,488.0,591.5899999999999,11408.76158074839
Martinez,Rachel,bac+2,Hauts-de-France,non,2619.0,2.0,2022-06-18,670.0,888.5279999999999,7589.296723322725
Carter,Clayton,doctorat,Bretagne,oui,4122.0,0.0,2023-08-12,615.0,281.27,37021.24314335338
Watts,Deborah,bac,Auvergne-Rhône-Alpes,oui,2083.0,4.0,2021-12-21,430.0,825.08,500.0
Williams,Zachary,doctorat,Occitanie,non,4064.0,1.0,2023-02-22,553.0,1090.72,38597.40698768768
Washington,Robert,doctorat,Occitanie,non,2119.0,2.0,2020-02-12,682.0,1139.118,27709.49832108441
Mcintosh,Kayla,doctorat,Occitanie,oui,500.0,1.0,2022-03-12,553.0,656.9540000000001,500.0
Conner,Roy,bac+2,Corse,oui,2471.0,5.0,2020-01-11,557.0,867.3799999999999,500.0
Flores,Logan,doctorat,Provence-Alpes-Côte d’Azur,oui,1775.0,1.0,2025-03-02,573.0,477.98199999999997,8427.679988847724
Moody,Mary,doctorat,Occitanie,oui,500.0,4.0,2020-09-01,576.0,1257.37,500.0
Smith,Andrea,aucun,Bretagne,non,1852.0,3.0,2020-01-16,581.0,737.85,500.0
Peterson,Kimberly,aucun,Auvergne-Rhône-Alpes,oui,1185.0,1.0,2021-09-19,423.0,761.76,500.0
Jones,Heather,bac+2,Île-de-France,non,1930.0,1.0,2022-11-26,595.0,908.2480000000002,500.0
Smith,Sheila,bac,Hauts-de-France,oui,2403.0,2.0,2023-05-07,577.0,981.972,500.0
Thompson,Barry,bac+2,Hauts-de-France,oui,1901.0,0.0,2023-08-02,580.0,813.472,9346.241062621397
Reilly,Shannon,aucun,Île-de-France,non,5059.0,5.0,2021-09-20,557.0,835.2299999999999,3578.8122995430704
Moore,Jennifer,aucun,Provence-Alpes-Côte d’Azur,oui,2448.0,1.0,2020-09-21,413.0,437.72200000000004,500.0
Lopez,Karen,bac+2,Hauts-de-France,oui,3676.0,0.0,2024-02-22,353.0,764.54,500.0
Gardner,Jason,master,Bretagne,oui,4607.0,0.0,2021-07-23,523.0,867.14,500.0
French,Austin,master,Normandie,non,3180.0,3.0,2024-10-03,581.0,817.1200000000001,36556.59307284404
Reid,Lauren,bac,Corse,oui,2429.0,5.0,2023-12-03,644.0,808.754,500.0
Griffin,Melissa,bac,Corse,oui,2487.0,2.0,2020-11-01,577.0,724.426,500.0
Taylor,Douglas,doctorat,Île-de-France,oui,500.0,2.0,2021-08-08,577.0,482.6199999999999,500.0
Summers,Samantha,doctorat,Hauts-de-France,non,1996.0,3.0,2023-11-23,541.0,565.184,500.0
Perez,Troy,bac,Hauts-de-France,oui,2003.0,4.0,2022-12-05,576.0,904.17,1428.5107814896191
Watson,Emily,doctorat,Occitanie,oui,795.0,2.0,2020-05-10,307.0,588.964,500.0
Thompson,Richard,aucun,Auvergne-Rhône-Alpes,non,2621.0,2.0,2022-06-29,577.0,923.994,17700.961735700923
Smith,Angela,master,Normandie,non,751.0,5.0,2023-09-25,765.0,632.772,5304.565695489534
Ramirez,Jordan,bac,Hauts-de-France,oui,2377.0,3.0,2020-10-14,638.0,505.65199999999993,7964.866269439541
Sanchez,Michael,bac,Hauts-de-France,non,1156.0,3.0,2024-06-18,448.0,941.8459999999999,500.0
Aguirre,Kathy,doctorat,Bretagne,oui,4514.0,1.0,2023-05-18,553.0,1111.686,34340.561702198414
King,Melissa,aucun,Provence-Alpes-Côte d’Azur,non,3260.0,0.0,2020-04-11,580.0,906.808,12967.610492373218
Mccoy,Cynthia,doctorat,Île-de-France,non,2358.0,1.0,2022-11-23,798.0,872.392,39095.70132515807
Morris,Brian,aucun,Occitanie,oui,3388.0,4.0,2024-10-03,840.0,905.408,500.0
Nunez,Christopher,aucun,Auvergne-Rhône-Alpes,non,3079.0,2.0,2024-06-27,313.0,634.958,500.0
Wheeler,Lisa,master,Auvergne-Rhône-Alpes,oui,2030.0,0.0,2024-08-15,509.0,773.268,17858.7134257502
Porter,Pedro,bac+2,Occitanie,non,1145.0,4.0,2023-01-04,576.0,289.98,4885.126472172284
Boyd,Austin,master,Auvergne-Rhône-Alpes,non,4096.0,1.0,2023-11-06,553.0,931.21,10957.563256599551
Cole,Dawn,doctorat,Auvergne-Rhône-Alpes,non,4592.0,1.0,2020-03-23,553.0,761.03,46866.76671580148
Curtis,Monique,aucun,Occitanie,non,1693.0,0.0,2020-10-13,580.0,713.068,9210.633097072685
West,Pamela,bac,Hauts-de-France,non,1370.0,1.0,2024-06-29,330.0,1153.82,500.0
Luna,Jake,bac+2,Normandie,non,1226.0,1.0,2020-11-11,553.0,706.956,21253.504165053688
Navarro,Benjamin,master,Île-de-France,oui,1434.0,3.0,2023-03-03,581.0,827.5019999999998,9332.083526883216
Ellis,Ashley,doctorat,Hauts-de-France,oui,1579.0,3.0,2025-01-14,445.0,836.5600000000001,15798.705570103417
Mckee,Sandra,aucun,Île-de-France,oui,4095.0,0.0,2020-07-27,580.0,780.928,7532.138945560896
Hoffman,Samantha,master,Hauts-de-France,non,1939.0,4.0,2024-08-02,386.0,828.4619999999999,500.0
Ramsey,Rodney,bac,Bretagne,non,2961.0,4.0,2022-03-23,576.0,770.1940000000001,500.0
Anthony,Sharon,bac+2,Occitanie,oui,3053.0,5.0,2022-11-26,557.0,1078.0120000000002,23766.59476410503
Knight,Thomas,master,Auvergne-Rhône-Alpes,non,3685.0,1.0,2020-09-29,523.0,584.946,32008.185485476926
Rice,Karen,aucun,Auvergne-Rhône-Alpes,non,500.0,1.0,2022-02-16,553.0,788.75,500.0
Kelly,Paul,bac+2,Occitanie,oui,2558.0,1.0,2023-11-17,576.0,778.72,11500.035406653124
Freeman,Nicole,bac+2,Auvergne-Rhône-Alpes,oui,500.0,5.0,2020-10-20,557.0,265.2039,12737.218091515948
Austin,Sarah,bac+2,Île-de-France,non,3770.0,1.0,2023-08-25,553.0,609.818,24198.55602015513
Hernandez,Michael,bac+2,Hauts-de-France,non,612.0,3.0,2020-11-13,743.0,758.374,500.0
Choi,Amanda,bac+2,Bretagne,oui,500.0,0.0,2020-11-06,580.0,643.82,500.0
Flores,Nicole,aucun,Corse,non,991.0,2.0,2024-11-08,827.0,885.4960000000001,500.0
Sanders,Kent,aucun,Bretagne,oui,2076.0,2.0,2021-08-09,577.0,759.8219999999999,500.0
Page,Cheryl,aucun,Provence-Alpes-Côte d’Azur,oui,921.0,1.0,2025-06-08,553.0,1052.648,1167.099525275034
Burke,Kaylee,master,Hauts-de-France,non,4233.0,0.0,2024-08-30,580.0,785.0239999999999,30444.41752606657
White,Christopher,doctorat,Hauts-de-France,oui,2990.0,3.0,2024-01-19,581.0,735.9260000000002,24511.42535744556
Taylor,Donna,bac+2,Île-de-France,oui,1399.0,5.0,2023-07-08,557.0,816.408,8067.806029332422
Cole,Bernard,aucun,Île-de-France,non,962.0,5.0,2020-06-25,603.0,825.348,500.0
Hicks,Stephanie,aucun,Occitanie,oui,2701.0,1.0,2022-01-11,822.0,1002.95,4822.7471556909
Yang,Evan,aucun,Auvergne-Rhône-Alpes,non,2647.0,3.0,2022-02-23,581.0,611.7639999999999,500.0
Kerr,Jessica,bac,Occitanie,non,1531.0,2.0,2024-10-07,483.0,810.4300000000001,8937.89525243721
Dean,Daniel,doctorat,Auvergne-Rhône-Alpes,oui,3906.0,4.0,2021-12-11,576.0,774.7239999999999,23401.244236439383
Hensley,Heather,aucun,Corse,oui,500.0,2.0,2024-10-12,468.0,1056.134,500.0
Kennedy,Laura,aucun,Auvergne-Rhône-Alpes,oui,3131.0,2.0,2023-08-01,825.0,733.4559999999999,7014.187179419071
Randolph,Antonio,bac,Corse,non,3754.0,2.0,2020-08-02,577.0,735.2259999999999,19334.15534027285
Olson,Dominic,doctorat,Bretagne,non,4451.0,4.0,2023-07-09,576.0,465.01,21416.473603610186
Frazier,Stephanie,doctorat,Occitanie,oui,3626.0,4.0,2021-06-05,576.0,911.716,500.0
Castro,Christina,bac+2,Hauts-de-France,non,3685.0,4.0,2021-08-08,576.0,584.946,500.0
Hubbard,Joshua,bac+2,Provence-Alpes-Côte d’Azur,non,1910.0,1.0,2024-03-04,553.0,852.984,7377.783299074361
Smith,Renee,master,Auvergne-Rhône-Alpes,oui,2077.0,1.0,2020-05-11,553.0,720.8519999999999,14249.999087338869
Allen,Christopher,bac,Provence-Alpes-Côte d’Azur,oui,4734.0,4.0,2024-02-15,482.0,1011.82,17625.005304333405
Diaz,Maria,bac+2,Hauts-de-France,oui,4726.0,3.0,2021-08-31,581.0,1031.674,9102.16224972496
Lee,Robert,doctorat,Île-de-France,non,3130.0,2.0,2025-01-29,577.0,733.456,11840.820030828452
Cook,Lori,bac,Auvergne-Rhône-Alpes,non,1444.0,2.0,2020-04-14,797.0,913.1220000000001,3385.6371225579664
Chang,Jeanette,doctorat,Corse,non,2713.0,2.0,2024-08-07,577.0,825.626,500.0
Conner,John,aucun,Bretagne,oui,3333.0,5.0,2021-03-03,328.0,658.066,7445.877283247973
Walton,Patrick,aucun,Corse,oui,2861.0,4.0,2021-04-05,576.0,873.222,500.0
Lozano,Noah,doctorat,Hauts-de-France,non,2682.0,0.0,2025-05-15,580.0,829.574,26379.13982790571
Johnson,Patrick,doctorat,Occitanie,oui,3325.0,5.0,2022-01-09,475.0,726.55,500.0
Miranda,Nicole,master,Normandie,non,2025.0,4.0,2025-02-01,576.0,511.742,17653.584460874208
Villarreal,Joshua,master,Provence-Alpes-Côte d’Azur,non,2297.0,3.0,2023-11-13,671.0,529.67,25690.51083872613
Hendricks,Carlos,doctorat,Auvergne-Rhône-Alpes,oui,4059.0,3.0,2022-06-18,498.0,854.534,3835.433356742735
Quinn,Joseph,aucun,Auvergne-Rhône-Alpes,oui,1776.0,1.0,2024-11-12,553.0,651.034,500.0
Young,Lauren,aucun,Corse,non,3398.0,1.0,2020-08-25,553.0,723.64,500.0
Peck,Kevin,bac+2,Hauts-de-France,oui,3778.0,1.0,2023-06-13,758.0,1054.4919999999997,19998.243461066268
Reed,Alyssa,bac,Bretagne,non,3345.0,0.0,2024-03-16,580.0,816.9480000000001,26465.223591017195
Koch,Aaron,bac+2,Normandie,oui,1493.0,1.0,2020-12-18,553.0,726.374,500.0
Dixon,Vanessa,bac+2,Provence-Alpes-Côte d’Azur,non,3362.0,1.0,2023-05-12,553.0,563.04,27973.43076850212
Logan,Bryan,master,Auvergne-Rhône-Alpes,non,1577.0,2.0,2024-12-05,577.0,832.668,24900.96882567323
Benjamin,Michelle,bac,Île-de-France,non,575.0,5.0,2023-11-15,557.0,785.8320000000001,20715.72786040349
Peterson,Garrett,bac,Auvergne-Rhône-Alpes,oui,2108.0,3.0,2023-04-27,323.0,433.51,500.0
Warner,Erica,doctorat,Corse,non,2485.0,5.0,2022-01-02,485.0,601.966,500.0
Sanders,Breanna,master,Île-de-France,oui,2554.0,1.0,2024-12-12,323.0,870.4860000000001,11301.820807689632
Wright,David,bac,Occitanie,oui,2493.0,0.0,2020-06-07,580.0,653.6880000000001,500.0
Saunders,Nicholas,bac,Île-de-France,oui,2211.0,1.0,2020-05-11,553.0,988.784,500.0
Cooper,Terry,aucun,Provence-Alpes-Côte d’Azur,oui,1613.0,4.0,2020-05-25,320.0,843.676,500.0
Schultz,Stephen,bac+2,Île-de-France,non,500.0,4.0,2020-10-25,432.0,482.6199999999999,500.0
Ramirez,Brittany,master,Provence-Alpes-Côte d’Azur,non,920.0,3.0,2020-12-21,331.0,1052.648,500.0
Jackson,Nicholas,bac,Normandie,oui,2187.0,1.0,2023-10-02,553.0,725.278,629.0174592264733
Eaton,John,aucun,Hauts-de-France,non,2856.0,4.0,2021-12-27,576.0,862.2279999999998,1958.5691665117863
Anderson,Cassandra,bac,Île-de-France,non,500.0,1.0,2020-11-16,553.0,777.82,500.0
Jones,Mark,aucun,Normandie,oui,1985.0,3.0,2021-01-04,740.0,939.4,500.0
Buckley,Larry,doctorat,Corse,non,1165.0,1.0,2024-05-21,471.0,1033.8200000000002,500.0
Carter,Kevin,bac,Provence-Alpes-Côte d’Azur,oui,2368.0,4.0,2022-10-15,667.0,735.802,3095.6058161162705
Bennett,Elijah,bac+2,Hauts-de-France,non,1106.0,5.0,2025-02-07,557.0,750.434,14892.129695892656
Bass,Jose,bac+2,Occitanie,oui,1142.0,4.0,2025-05-29,522.0,758.066,500.0
Miller,Whitney,bac+2,Île-de-France,non,1293.0,5.0,2020-06-27,300.0,903.9860000000001,17767.617120803876
Walker,David,master,Normandie,non,2206.0,1.0,2020-07-21,575.0,816.0980000000001,27971.661874715537
Olsen,Michael,aucun,Bretagne,oui,1424.0,1.0,2023-01-03,674.0,847.4560000000001,500.0
Haynes,Corey,aucun,Hauts-de-France,oui,2435.0,3.0,2022-09-07,581.0,625.13,500.0
Duncan,Joanna,master,Provence-Alpes-Côte d’Azur,oui,2849.0,3.0,2020-12-08,842.0,703.33,25262.999727345657
Anderson,Craig,doctorat,Hauts-de-France,non,2990.0,3.0,2022-09-27,323.0,735.9260000000002,8543.009391045001
Luna,David,bac,Hauts-de-France,non,2487.0,5.0,2023-07-12,593.0,270.49,4617.462855473694
Guzman,Elizabeth,doctorat,Occitanie,oui,2496.0,2.0,2021-08-20,601.0,654.658,500.0
Chavez,Nicholas,aucun,Bretagne,non,832.0,2.0,2024-12-06,577.0,786.1439999999999,500.0
Gregory,Angela,aucun,Corse,oui,1369.0,1.0,2023-10-07,553.0,954.274,500.0
Adams,Casey,bac,Normandie,oui,2849.0,3.0,2024-07-06,387.0,703.33,500.0
Mcdonald,Trevor,aucun,Bretagne,non,1543.0,4.0,2023-01-17,616.0,758.9179999999999,9974.5385387336
Jenkins,Christopher,aucun,Provence-Alpes-Côte d’Azur,non,1993.0,2.0,2024-03-26,577.0,586.99,500.0
Johnson,Belinda,bac,Normandie,oui,2507.0,4.0,2025-04-23,793.0,811.7779999999999,13941.527954181993
Ferguson,Robert,bac+2,Provence-Alpes-Côte d’Azur,oui,2694.0,3.0,2022-05-01,581.0,1106.538,14236.835513896362
Le,Lauren,doctorat,Bretagne,non,1963.0,5.0,2023-03-20,557.0,639.77,13546.94566728572
Lopez,Kevin,doctorat,Occitanie,non,2037.0,2.0,2024-03-10,577.0,767.1800000000001,19778.35539078744
Porter,Ashley,bac+2,Île-de-France,oui,1053.0,2.0,2021-10-13,418.0,797.332,17654.56282008825
Hamilton,Lawrence,bac+2,Corse,oui,2529.0,5.0,2024-08-24,543.0,610.314,500.0
Taylor,Robert,doctorat,Bretagne,non,1625.0,4.0,2022-05-25,576.0,691.964,21236.88883013472
